# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
50090.8000 A3446 2000000 2 299.8000 Avenue_13 Street_10 295 N Avenue_13->Avenue_18->Street_10
50098.5000 A3456 2000000 1 157.5000 Street_4 Street_5 297 N Street_4->Street_5
50145.2000 A3447 2000000 2 339.2000 Avenue_13 Street_6 294 N Avenue_13->Avenue_15->Street_6
50155.6000 A3452 2000000 3 275.6000 Street_10 Station1_0 295 N Street_10->Street_6->Street_3->Station1_0
50157.1000 A3361 2000000 7 1598.1000 Street_5 Station1_0 273 N Street_5->Avenue_13->Street_1->Avenue_17->Avenue_15->Street_10->Street_3->Station1_0
50212.2000 A3402 2000000 5 1058.2000 Street_4 Avenue_16 282 N Street_4->Street_3->Street_8->Street_7->Avenue_13->Avenue_16
50231.0000 A3462 2000000 1 202.0000 Street_8 Street_2 296 N Street_8->Street_2
50242.9000 A3459 2000000 1 250.9000 Avenue_13 Avenue_14 295 N Avenue_13->Avenue_14
50309.9000 A3270 2000000 17 3060.9000 Avenue_16 Street_9 248 N Avenue_16->Avenue_11->Avenue_13->Avenue_11->Avenue_15->Avenue_16->Avenue_12->Avenue_16->Avenue_18->Avenue_14->Avenue_11->Avenue_18->Avenue_16->Avenue_12->Avenue_17->Avenue_20->Street_10->Street_9
50372.5000 A3466 2000000 2 284.5000 Street_1 Avenue_12 295 N Street_1->Street_7->Avenue_12
50374.0000 A3451 2000000 1 508.0000 Street_7 Avenue_12 291 N Street_7->Avenue_12
50380.5000 A3431 2000000 2 781.5000 Station1_0 Street_8 286 N Station1_0->Street_3->Street_8
50397.3000 A3409 2000000 2 1133.3000 Avenue_13 Street_5 281 N Avenue_13->Street_9->Street_5
50397.6000 A3443 2000000 4 647.6000 Street_9 Street_7 289 N Street_9->Street_4->Street_5->Avenue_20->Street_7
50400.9000 A3407 2000000 5 1165.9000 Avenue_13 Avenue_12 280 N Avenue_13->Avenue_18->Avenue_20->Street_2->Street_6->Avenue_12
50418.0000 A3467 2000000 1 320.0000 Street_7 Street_4 294 N Street_7->Street_4
50419.5000 A3482 2000000 1 105.5000 Street_4 Street_7 298 N Street_4->Street_7
50426.4000 A3465 2000000 4 355.4000 Street_10 Street_1 294 N Street_10->Avenue_20->Street_2->Street_8->Street_1
50488.9000 A3475 2000000 1 283.9000 Street_1 Street_2 295 N Street_1->Street_2
50513.8000 A3486 2000000 1 134.8000 Avenue_16 Avenue_13 297 N Avenue_16->Avenue_13
50534.5000 A3484 2000000 1 188.5000 Street_5 Street_6 296 N Street_5->Street_6
50542.9000 A3491 2000000 1 103.9000 Street_5 Street_3 298 N Street_5->Street_3
50549.1000 A3498 2000000 1 5.1000 Street_7 Street_1 299 N Street_7->Street_1
50607.8000 A3497 2000000 1 80.8000 Street_1 Street_5 298 N Street_1->Street_5
50643.5000 A3430 2000000 3 1060.5000 Avenue_11 Avenue_15 282 N Avenue_11->Avenue_12->Avenue_16->Avenue_15
50645.0000 A3464 2000000 3 586.0000 Street_9 Avenue_15 290 N Street_9->Avenue_13->Avenue_16->Avenue_15
50649.5000 A3469 2000000 3 530.5000 Avenue_15 Avenue_17 291 N Avenue_15->Avenue_20->Avenue_15->Avenue_17
50649.5000 A3473 2000000 1 472.5000 Avenue_16 Avenue_18 292 N Avenue_16->Avenue_18
50658.5000 A3493 2000000 1 187.5000 Avenue_16 Avenue_20 296 N Avenue_16->Avenue_20
50707.0000 A3508 2000000 1 14.0000 Street_4 Street_8 299 N Street_4->Street_8
50709.3000 A3479 2000000 1 440.3000 Street_2 Avenue_19 292 N Street_2->Avenue_19
50713.3000 A3419 2000000 3 1298.3000 Street_1 Street_2 278 N Street_1->Station1_0->Street_4->Street_2
50714.8000 A3507 2000000 1 34.8000 Avenue_19 Street_4 299 N Avenue_19->Street_4
50716.2000 A3411 2000000 6 1428.2000 Avenue_18 Avenue_13 276 N Avenue_18->Street_10->Street_2->Street_10->Avenue_18->Avenue_12->Avenue_13
50893.2000 A3512 2000000 1 135.2000 Street_5 Street_2 297 N Street_5->Street_2
50899.7000 A3518 2000000 1 57.7000 Avenue_12 Avenue_14 299 N Avenue_12->Avenue_14
50924.2000 A3504 2000000 2 284.2000 Street_6 Street_10 295 N Street_6->Street_3->Street_10
50967.6000 A3492 2000000 2 513.6000 Street_7 Avenue_19 291 N Street_7->Avenue_12->Avenue_19
50986.3000 A3502 2000000 1 381.3000 Avenue_12 Street_7 293 N Avenue_12->Street_7
51145.5000 A3521 2000000 1 269.5000 Avenue_15 Avenue_17 295 N Avenue_15->Avenue_17
51192.2000 A3413 2000000 5 1873.2000 Avenue_17 Avenue_13 268 N Avenue_17->Avenue_11->Avenue_12->Avenue_11->Avenue_12->Avenue_13
51193.7000 A3515 2000000 1 396.7000 Avenue_13 Avenue_12 293 N Avenue_13->Avenue_12
51224.0000 A3525 2000000 2 293.0000 Street_3 Street_4 295 N Street_3->Street_10->Street_4
51248.5000 A3544 2000000 2 44.5000 Street_9 Street_10 299 N Street_9->Street_8->Street_10
51297.8000 A3524 2000000 1 376.8000 Street_7 Street_8 293 N Street_7->Street_8
51318.1000 A3415 2000000 8 1964.1000 Street_9 Station1_0 267 N Street_9->Street_6->Street_1->Avenue_15->Avenue_20->Street_10->Street_6->Street_3->Station1_0
51319.6000 A3548 2000000 1 61.6000 Station1_0 Street_3 298 N Station1_0->Street_3
51330.1000 A3454 2000000 4 1418.1000 Avenue_11 Street_5 276 N Avenue_11->Avenue_12->Avenue_11->Avenue_17->Street_5
51331.6000 A3537 2000000 1 220.6000 Street_5 Avenue_17 296 N Street_5->Avenue_17
51359.5000 A3478 2000000 2 1106.5000 Avenue_11 Avenue_13 281 N Avenue_11->Avenue_19->Avenue_13
51359.8000 A3527 2000000 1 393.8000 Street_2 Street_5 293 N Street_2->Street_5
51470.6000 A3531 2000000 3 449.6000 Avenue_11 Street_4 292 N Avenue_11->Avenue_17->Street_8->Street_4
51485.8000 A3529 2000000 4 492.8000 Avenue_11 Street_9 291 N Avenue_11->Avenue_15->Avenue_17->Street_8->Street_9
51527.9000 A3526 2000000 4 578.9000 Avenue_11 Street_3 290 N Avenue_11->Avenue_15->Avenue_17->Street_7->Street_3
51554.9000 A3516 2000000 5 740.9000 Avenue_12 Street_8 287 N Avenue_12->Avenue_14->Avenue_16->Avenue_18->Street_10->Street_8
51617.7000 A3540 2000000 3 468.7000 Street_4 Avenue_17 292 N Street_4->Street_9->Street_6->Avenue_17
51623.7000 A3561 2000000 1 177.7000 Street_7 Avenue_17 297 N Street_7->Avenue_17
51627.3000 A3566 2000000 1 115.3000 Avenue_17 Street_3 298 N Avenue_17->Street_3
51631.2000 A3558 2000000 4 229.2000 Avenue_14 Avenue_18 296 N Avenue_14->Avenue_13->Street_10->Street_7->Avenue_18
51646.0000 A3551 2000000 2 343.0000 Avenue_17 Street_2 294 N Avenue_17->Street_7->Street_2
51667.1000 A3541 2000000 3 505.1000 Street_10 Station1_0 291 N Street_10->Street_2->Street_5->Station1_0
51688.0000 A3577 2000000 1 22.0000 Street_10 Street_3 299 N Street_10->Street_3
51769.0000 A3581 2000000 1 44.0000 Street_9 Street_3 299 N Street_9->Street_3
51787.3000 A3554 2000000 3 445.3000 Street_7 Street_2 292 N Street_7->Street_8->Street_3->Street_2
51941.4000 A3564 2000000 2 454.4000 Avenue_11 Avenue_17 292 N Avenue_11->Avenue_19->Avenue_17
51967.7000 A3594 2000000 1 65.7000 Street_2 Street_5 298 N Street_2->Street_5
51969.2000 A3513 2000000 4 1194.2000 Avenue_15 Avenue_20 280 N Avenue_15->Avenue_17->Avenue_18->Avenue_16->Avenue_20
51980.3000 A3549 2000000 3 703.3000 Street_2 Avenue_15 288 N Street_2->Street_7->Avenue_11->Avenue_15
52020.4000 A3599 2000000 1 40.4000 Street_4 Street_2 299 N Street_4->Street_2
52029.4000 A3395 2000000 8 2976.4000 Street_6 Avenue_15 250 N Street_6->Street_3->Station1_0->Street_4->Street_10->Street_9->Street_8->Street_9->Avenue_15
52035.1000 A3536 2000000 3 943.1000 Street_10 Avenue_15 284 N Street_10->Street_2->Street_5->Avenue_15
52054.5000 A3546 2000000 2 819.5000 Street_10 Avenue_15 286 N Street_10->Street_6->Avenue_15
52056.0000 A3517 2000000 4 1230.0000 Station1_0 Avenue_15 279 N Station1_0->Street_1->Street_2->Street_6->Avenue_15
52065.0000 A3576 2000000 2 414.0000 Street_8 Street_6 293 N Street_8->Street_3->Street_6
52068.4000 A3602 2000000 1 44.4000 Street_2 Street_7 299 N Street_2->Street_7
52069.9000 A3604 2000000 1 14.9000 Street_7 Street_2 299 N Street_7->Street_2
52072.2000 A3585 2000000 2 284.2000 Avenue_14 Street_3 295 N Avenue_14->Avenue_15->Street_3
52090.9000 A3476 2000000 10 1871.9000 Avenue_14 Street_9 268 N Avenue_14->Avenue_13->Avenue_14->Avenue_13->Avenue_12->Avenue_13->Avenue_12->Avenue_14->Avenue_15->Street_3->Street_9
52131.8000 A3600 2000000 1 136.8000 Street_2 Station1_0 297 N Street_2->Station1_0
52133.3000 A3601 2000000 1 120.3000 Street_2 Station1_0 297 N Street_2->Station1_0
52182.8000 A3596 2000000 1 249.8000 Street_10 Street_4 295 N Street_10->Street_4
52284.0000 A3616 2000000 2 58.0000 Avenue_18 Avenue_17 299 N Avenue_18->Avenue_12->Avenue_17
52293.7000 A3595 2000000 4 376.7000 Avenue_15 Avenue_19 293 N Avenue_15->Avenue_12->Avenue_11->Avenue_15->Avenue_19
52314.0000 A3622 2000000 1 3.0000 Avenue_18 Avenue_12 299 N Avenue_18->Avenue_12
52359.0000 A3609 2000000 2 236.0000 Avenue_20 Avenue_18 296 N Avenue_20->Avenue_13->Avenue_18
52396.0000 A3612 2000000 2 218.0000 Street_7 Avenue_14 296 N Street_7->Street_2->Avenue_14
52411.5000 A3569 2000000 5 859.5000 Avenue_12 Street_8 285 N Avenue_12->Avenue_14->Avenue_11->Avenue_14->Street_4->Street_8
52413.0000 A3617 2000000 1 170.0000 Street_4 Street_7 297 N Street_4->Street_7
52445.0000 A3608 2000000 5 332.0000 Avenue_18 Avenue_19 294 N Avenue_18->Avenue_15->Avenue_12->Avenue_11->Avenue_16->Avenue_19
52447.0000 A3613 2000000 1 259.0000 Street_6 Street_1 295 N Street_6->Street_1
52448.5000 A3630 2000000 1 24.5000 Street_6 Street_1 299 N Street_6->Street_1
52450.0000 A3603 2000000 1 411.0000 Street_1 Street_6 293 N Street_1->Street_6
52536.8000 A3610 2000000 2 394.8000 Street_10 Avenue_14 293 N Street_10->Street_8->Avenue_14
52538.3000 A3625 2000000 1 181.3000 Avenue_14 Street_8 296 N Avenue_14->Street_8
52589.1000 A3641 2000000 1 2.1000 Avenue_13 Avenue_14 299 N Avenue_13->Avenue_14
52630.3000 A3619 2000000 1 356.3000 Street_6 Street_7 294 N Street_6->Street_7
52638.2000 A3629 2000000 1 228.2000 Street_7 Street_5 296 N Street_7->Street_5
52657.7000 A3632 2000000 1 204.7000 Street_8 Street_9 296 N Street_8->Street_9
52660.7000 A3607 2000000 4 562.7000 Avenue_20 Street_8 290 N Avenue_20->Avenue_13->Avenue_18->Avenue_13->Street_8
52662.2000 A3587 2000000 5 850.2000 Avenue_16 Street_8 285 N Avenue_16->Avenue_20->Avenue_13->Avenue_18->Avenue_13->Street_8
52683.3000 A3645 2000000 1 44.3000 Street_10 Street_6 299 N Street_10->Street_6
52694.8000 A3649 2000000 1 1.8000 Avenue_13 Avenue_18 299 N Avenue_13->Avenue_18
52695.3000 A3647 2000000 1 29.3000 Street_10 Street_5 299 N Street_10->Street_5
52733.7000 A3605 2000000 4 664.7000 Avenue_11 Street_2 288 N Avenue_11->Avenue_18->Avenue_13->Avenue_18->Street_2
52748.5000 A3582 2000000 7 1008.5000 Avenue_15 Street_10 283 N Avenue_15->Avenue_12->Avenue_11->Avenue_15->Avenue_13->Avenue_18->Street_9->Street_10
52750.0000 A3637 2000000 2 218.0000 Street_6 Street_9 296 N Street_6->Street_10->Street_9
52850.2000 A3597 2000000 3 905.2000 Avenue_13 Street_7 284 N Avenue_13->Avenue_18->Street_3->Street_7
52861.5000 A3644 2000000 1 235.5000 Street_1 Street_5 296 N Street_1->Street_5
52912.4000 A3626 2000000 1 540.4000 Street_5 Avenue_17 290 N Street_5->Avenue_17
52913.9000 A3662 2000000 1 35.9000 Avenue_17 Street_5 299 N Avenue_17->Street_5
52914.9000 A3648 2000000 1 236.9000 Street_2 Street_9 296 N Street_2->Street_9
52922.9000 A3652 2000000 1 186.9000 Street_4 Avenue_17 296 N Street_4->Avenue_17
52935.0000 A3663 2000000 1 42.0000 Street_10 Street_2 299 N Street_10->Street_2
52982.0000 A3586 2000000 4 1183.0000 Avenue_20 Avenue_11 280 N Avenue_20->Avenue_13->Avenue_18->Avenue_13->Avenue_11
52999.5000 A3623 2000000 3 670.5000 Street_8 Avenue_17 288 N Street_8->Street_2->Street_7->Avenue_17
53024.0000 A3668 2000000 2 58.0000 Street_5 Avenue_17 299 N Street_5->Street_2->Avenue_17
53068.8000 A3661 2000000 1 209.8000 Avenue_12 Avenue_15 296 N Avenue_12->Avenue_15
53071.2000 A3672 2000000 2 52.2000 Street_3 Street_4 299 N Street_3->Street_8->Street_4
53119.6000 A3639 2000000 2 560.6000 Avenue_15 Avenue_18 290 N Avenue_15->Avenue_20->Avenue_18
53137.7000 A3658 2000000 3 313.7000 Avenue_13 Street_6 294 N Avenue_13->Avenue_17->Street_5->Street_6
53139.8000 A3643 2000000 2 523.8000 Street_3 Street_1 291 N Street_3->Street_4->Street_1
53163.4000 A3664 2000000 1 260.4000 Street_6 Street_8 295 N Street_6->Street_8
53163.9000 A3678 2000000 1 46.9000 Street_7 Street_2 299 N Street_7->Street_2
53194.2000 A3618 2000000 4 935.2000 Street_3 Avenue_15 284 N Street_3->Street_10->Street_5->Avenue_16->Avenue_15
53200.9000 A3673 2000000 2 163.9000 Street_8 Street_9 297 N Street_8->Street_4->Street_9
53232.2000 A3636 2000000 3 712.2000 Street_7 Avenue_15 288 N Street_7->Avenue_16->Avenue_18->Avenue_15
53328.9000 A3689 2000000 1 42.9000 Street_4 Street_5 299 N Street_4->Street_5
53331.9000 A3653 2000000 4 581.9000 Avenue_15 Avenue_14 290 N Avenue_15->Avenue_20->Avenue_18->Avenue_13->Avenue_14
53332.7000 A3620 2000000 2 1048.7000 Avenue_15 Street_9 282 N Avenue_15->Avenue_20->Street_9
53468.4000 A3667 2000000 1 519.4000 Street_5 Street_8 291 N Street_5->Street_8
53475.2000 A3669 2000000 4 497.2000 Avenue_18 Street_4 291 N Avenue_18->Avenue_13->Avenue_14->Street_1->Street_4
53506.4000 A3665 2000000 2 591.4000 Station1_0 Street_4 290 N Station1_0->Street_8->Street_4
53532.4000 A3702 2000000 1 66.4000 Street_1 Street_7 298 N Street_1->Street_7
53553.2000 A3592 2000000 12 1679.2000 Avenue_11 Street_2 272 N Avenue_11->Avenue_12->Avenue_18->Avenue_15->Avenue_12->Avenue_20->Avenue_17->Avenue_12->Avenue_11->Avenue_19->Street_1->Street_4->Street_2
53554.3000 A3697 2000000 1 156.3000 Street_7 Street_9 297 N Street_7->Street_9
53562.9000 A3687 2000000 1 302.9000 Avenue_20 Avenue_16 294 N Avenue_20->Avenue_16
53625.6000 A3674 2000000 2 578.6000 Avenue_16 Avenue_13 290 N Avenue_16->Avenue_18->Avenue_13
53684.7000 A3701 2000000 2 235.7000 Street_2 Street_7 296 N Street_2->Street_8->Street_7
53707.2000 A3684 2000000 1 490.2000 Avenue_17 Avenue_11 291 N Avenue_17->Avenue_11
53714.1000 A3631 2000000 6 1273.1000 Street_10 Avenue_15 278 N Street_10->Street_9->Street_10->Street_9->Street_1->Street_5->Avenue_15
53717.7000 A3477 2000000 9 3479.7000 Street_7 Avenue_19 242 N Street_7->Street_8->Street_3->Street_8->Street_9->Street_5->Street_2->Street_5->Avenue_17->Avenue_19
53743.9000 A3704 2000000 1 249.9000 Avenue_12 Avenue_18 295 N Avenue_12->Avenue_18
53745.4000 A3676 2000000 2 663.4000 Avenue_16 Avenue_12 288 N Avenue_16->Avenue_18->Avenue_12
53747.7000 A3713 2000000 2 120.7000 Street_5 Street_10 297 N Street_5->Street_1->Street_10
53750.5000 A3707 2000000 1 209.5000 Street_4 Street_8 296 N Street_4->Street_8
53769.8000 A3280 2000000 17 6376.8000 Street_6 Avenue_16 193 N Street_6->Street_10->Street_2->Street_10->Street_3->Street_6->Street_3->Station1_0->Street_1->Street_5->Street_4->Street_9->Street_3->Street_7->Station1_0->Street_1->Street_5->Avenue_16
53772.7000 A3709 2000000 1 201.7000 Avenue_15 Avenue_16 296 N Avenue_15->Avenue_16
53774.2000 A3714 2000000 2 133.2000 Avenue_13 Avenue_15 297 N Avenue_13->Avenue_16->Avenue_15
53788.9000 A3722 2000000 1 30.9000 Street_9 Street_4 299 N Street_9->Street_4
53792.3000 A3718 2000000 1 90.3000 Avenue_12 Avenue_13 298 N Avenue_12->Avenue_13
53830.6000 A3614 2000000 7 1628.6000 Street_9 Avenue_15 272 N Street_9->Street_3->Street_8->Street_3->Street_9->Street_2->Street_4->Avenue_15
53873.5000 A3726 2000000 1 61.5000 Street_6 Street_5 298 N Street_6->Street_5
53880.2000 A3720 2000000 1 150.2000 Street_7 Street_10 297 N Street_7->Street_10
54003.3000 A3724 2000000 1 215.3000 Street_5 Street_10 296 N Street_5->Street_10
54049.7000 A3731 2000000 2 164.7000 Street_9 Street_3 297 N Street_9->Street_1->Street_3
54051.2000 A3725 2000000 1 252.2000 Street_3 Street_1 295 N Street_3->Street_1
54088.1000 A3737 2000000 1 122.1000 Avenue_15 Avenue_17 297 N Avenue_15->Avenue_17
54102.1000 A3734 2000000 1 179.1000 Avenue_12 Avenue_16 297 N Avenue_12->Avenue_16
54129.2000 A3721 2000000 3 388.2000 Street_10 Station1_0 293 N Street_10->Street_6->Street_1->Station1_0
54144.4000 A3738 2000000 2 165.4000 Street_7 Street_6 297 N Street_7->Street_4->Street_6
54162.6000 A3748 2000000 1 52.6000 Avenue_18 Avenue_19 299 N Avenue_18->Avenue_19
54228.3000 A3732 2000000 1 333.3000 Street_7 Street_9 294 N Street_7->Street_9
54237.3000 A3757 2000000 1 2.3000 Street_7 Street_9 299 N Street_7->Street_9
54263.3000 A3739 2000000 2 268.3000 Avenue_18 Avenue_15 295 N Avenue_18->Avenue_16->Avenue_15
54278.3000 A3627 2000000 5 1893.3000 Street_7 Avenue_11 268 N Street_7->Street_4->Street_7->Street_5->Street_2->Avenue_11
54302.6000 A3696 2000000 2 923.6000 Avenue_17 Street_4 284 N Avenue_17->Avenue_11->Street_4
54339.8000 A3677 2000000 2 1238.8000 Street_5 Avenue_17 279 N Street_5->Street_1->Avenue_17
54358.0000 A3756 2000000 1 141.0000 Avenue_19 Avenue_12 297 N Avenue_19->Avenue_12
54368.4000 A3763 2000000 1 48.4000 Street_8 Street_6 299 N Street_8->Street_6
54382.7000 A3712 2000000 1 765.7000 Station1_0 Street_5 287 N Station1_0->Street_5
54397.8000 A3736 2000000 1 449.8000 Avenue_11 Street_10 292 N Avenue_11->Street_10
54404.4000 A3699 2000000 3 976.4000 Avenue_17 Avenue_12 283 N Avenue_17->Avenue_19->Avenue_13->Avenue_12
54409.5000 A3683 2000000 3 1210.5000 Avenue_17 Avenue_14 279 N Avenue_17->Avenue_11->Street_10->Avenue_14
54411.0000 A3733 2000000 1 500.0000 Avenue_14 Street_10 291 N Avenue_14->Street_10
54419.3000 A3762 2000000 1 113.3000 Avenue_15 Avenue_19 298 N Avenue_15->Avenue_19
54464.6000 A3761 2000000 2 170.6000 Street_1 Avenue_15 297 N Street_1->Avenue_17->Avenue_15
54466.1000 A3728 2000000 2 627.1000 Avenue_18 Avenue_17 289 N Avenue_18->Avenue_15->Avenue_17
54470.6000 A3716 2000000 7 792.6000 Avenue_12 Avenue_11 286 N Avenue_12->Avenue_13->Avenue_12->Avenue_16->Avenue_12->Avenue_18->Avenue_15->Avenue_11
54513.2000 A3755 2000000 1 309.2000 Street_1 Street_5 294 N Street_1->Street_5
54514.7000 A3749 2000000 3 389.7000 Street_8 Street_1 293 N Street_8->Street_7->Street_5->Street_1
54518.9000 A3767 2000000 1 138.9000 Avenue_11 Avenue_18 297 N Avenue_11->Avenue_18
54604.1000 A3759 2000000 2 337.1000 Street_1 Avenue_15 294 N Street_1->Street_5->Avenue_15
54609.8000 A3766 2000000 1 242.8000 Avenue_15 Street_1 295 N Avenue_15->Street_1
54629.8000 A3741 2000000 5 608.8000 Avenue_18 Avenue_20 289 N Avenue_18->Avenue_15->Avenue_19->Avenue_18->Avenue_11->Avenue_20
54631.3000 A3772 2000000 2 180.3000 Avenue_18 Avenue_20 296 N Avenue_18->Avenue_11->Avenue_20
54639.9000 A3682 2000000 4 1458.9000 Street_6 Avenue_13 275 N Street_6->Street_8->Street_4->Avenue_14->Avenue_13
54641.4000 A3744 2000000 1 576.4000 Avenue_14 Avenue_13 290 N Avenue_14->Avenue_13
54685.1000 A3746 2000000 5 599.1000 Avenue_12 Avenue_20 290 N Avenue_12->Avenue_18->Avenue_15->Avenue_19->Avenue_18->Avenue_20
54686.6000 A3777 2000000 1 157.6000 Avenue_20 Avenue_18 297 N Avenue_20->Avenue_18
54722.0000 A3745 2000000 2 646.0000 Avenue_14 Avenue_17 289 N Avenue_14->Avenue_13->Avenue_17
54745.4000 A3771 2000000 2 311.4000 Street_8 Street_1 294 N Street_8->Street_3->Street_1
54784.7000 A3788 2000000 1 89.7000 Street_6 Street_3 298 N Street_6->Street_3
54815.5000 A3675 2000000 8 1752.5000 Street_5 Avenue_13 270 N Street_5->Street_2->Street_10->Street_6->Street_1->Street_8->Street_7->Street_9->Avenue_13
54817.0000 A3753 2000000 4 643.0000 Avenue_18 Street_9 289 N Avenue_18->Avenue_16->Avenue_17->Avenue_13->Street_9
54837.7000 A3792 2000000 1 71.7000 Street_4 Street_1 298 N Street_4->Street_1
54873.2000 A3686 2000000 7 1628.2000 Avenue_14 Avenue_20 272 N Avenue_14->Street_1->Street_9->Street_2->Street_8->Street_4->Avenue_14->Avenue_20
54888.9000 A3781 2000000 1 296.9000 Street_7 Street_6 295 N Street_7->Street_6
54910.8000 A3560 2000000 10 3476.8000 Street_2 Avenue_17 242 N Street_2->Street_5->Street_6->Street_10->Street_6->Street_7->Station1_0->Street_5->Avenue_14->Avenue_20->Avenue_17
54924.5000 A3790 2000000 2 195.5000 Street_9 Station1_0 296 N Street_9->Street_7->Station1_0
55038.8000 A3805 2000000 1 77.8000 Avenue_18 Avenue_13 298 N Avenue_18->Avenue_13
55083.4000 A3642 2000000 9 2483.4000 Street_3 Avenue_14 258 N Street_3->Street_4->Street_5->Street_1->Street_5->Street_6->Street_3->Street_5->Avenue_11->Avenue_14
55088.9000 A3802 2000000 3 172.9000 Avenue_20 Street_3 297 N Avenue_20->Avenue_17->Avenue_15->Street_3
55111.5000 A3798 2000000 2 262.5000 Street_6 Avenue_11 295 N Street_6->Street_2->Avenue_11
55118.2000 A3770 2000000 6 701.2000 Street_5 Avenue_16 288 N Street_5->Avenue_14->Avenue_13->Avenue_17->Avenue_14->Avenue_20->Avenue_16
55156.8000 A3803 2000000 1 223.8000 Avenue_11 Avenue_19 296 N Avenue_11->Avenue_19
55166.1000 A3800 2000000 1 283.1000 Street_6 Street_9 295 N Street_6->Street_9
55180.0000 A3758 2000000 2 929.0000 Avenue_13 Avenue_18 284 N Avenue_13->Avenue_14->Avenue_18
55181.5000 A3751 2000000 6 1034.5000 Street_5 Avenue_18 282 N Street_5->Street_6->Street_2->Street_8->Avenue_11->Avenue_14->Avenue_18
55194.4000 A3765 2000000 3 841.4000 Avenue_20 Street_5 285 N Avenue_20->Avenue_16->Avenue_18->Street_5
55195.9000 A3787 2000000 2 510.9000 Street_1 Avenue_18 291 N Street_1->Street_5->Avenue_18
55208.0000 A3804 2000000 1 263.0000 Street_5 Street_9 295 N Street_5->Street_9
55211.4000 A3814 2000000 1 115.4000 Street_6 Avenue_15 298 N Street_6->Avenue_15
55230.0000 A3735 2000000 6 1295.0000 Avenue_18 Street_6 278 N Avenue_18->Avenue_16->Avenue_13->Avenue_17->Avenue_13->Street_3->Street_6
55256.9000 A3819 2000000 1 86.9000 Street_5 Street_4 298 N Street_5->Street_4
55273.0000 A3769 2000000 4 869.0000 Avenue_13 Avenue_18 285 N Avenue_13->Avenue_17->Avenue_16->Avenue_19->Avenue_18
55279.3000 A3768 2000000 5 887.3000 Street_1 Avenue_12 285 N Street_1->Street_5->Avenue_11->Avenue_15->Avenue_11->Avenue_12
55280.8000 A3780 2000000 4 707.8000 Street_6 Avenue_12 288 N Street_6->Street_10->Street_2->Avenue_11->Avenue_12
